date,adjusted,log_return,squared_return
2013-06-26,1603.260009765625,0.009544789666189324,9.110300977179451e-5
2013-06-27,1613.199951171875,0.006180691300296637,3.8200944949562534e-5
2013-06-28,1606.280029296875,-0.004298788980467982,1.8479586698592954e-5
2013-07-01,1614.9599609375,0.005389199609390438,2.9043472429854053e-5
2013-07-02,1614.0799560546875,-5.450566900506715e-4,2.9708679536899375e-7
2013-07-03,1615.4100341796875,8.237078945754206e-4,6.784946955858722e-7
2013-07-05,1631.8900146484375,0.01015004570322553,1.0302342777756704e-4
2013-07-08,1640.4599609375,0.005237805213836211,2.7434603458089795e-5
2013-07-09,1652.3199462890625,0.007203661934862993,5.1892745271794037e-5
2013-07-10,1652.6199951171875,1.8157596462842207e-4,3.2969830930741986e-8
2013-07-11,1675.02001953125,0.01346321276535356,1.8125809796517908e-4
2013-07-12,1680.18994140625,0.0030817302206287422,9.497061152736477e-6
2013-07-15,1682.5,0.0013739351515562603,1.887697800681924e-6
2013-07-16,1676.260009765625,-0.003715655417707353,1.3806095183138004e-5
2013-07-17,1680.9100341796875,0.0027702066483987764,7.674044874832782e-6
2013-07-18,1689.3699951171875,0.005020341712006271,2.5203830905310057e-5
2013-07-19,1692.0899658203125,0.0016087555796460151,2.588094515042186e-6
2013-07-22,1695.530029296875,0.0020309625424266287,4.1248088487400355e-6
2013-07-23,1692.3900146484375,-0.001853653868336913,3.4360326636004017e-6
2013-07-24,1685.93994140625,-0.003818502729718176,1.4580963096865163e-5
2013-07-25,1690.25,0.002553209985189042,6.518881228469029e-6
2013-07-26,1691.6500244140625,8.279514379090358e-4,6.855035835356399e-7
2013-07-29,1685.3299560546875,-0.0037430341753674767,1.4010304837968886e-5
2013-07-30,1685.9599609375,3.7374708533377543e-4,1.3968688379549242e-7
2013-07-31,1685.72998046875,-1.3641851599821564e-4,1.8610011507155418e-8
2013-08-01,1706.8699951171875,0.012462588230416571,1.5531610540091764e-4
2013-08-02,1709.6700439453125,0.0016391140879470356,2.6866949933064425e-6
2013-08-05,1707.1400146484375,-0.0014809308775634022,2.1931562641207087e-6
2013-08-06,1697.3699951171875,-0.005739472830554426,3.294154837267244e-5
2013-08-07,1690.9100341796875,-0.0038131256619413634,1.453992731375576e-5
2013-08-08,1697.47998046875,0.0038779210740464976,1.5038271856533942e-5
2013-08-09,1691.4200439453125,-0.0035763480414265914,1.2790265313415815e-5
2013-08-12,1689.469970703125,-0.0011535858605249416,1.3307603376030701e-6
2013-08-13,1694.1600341796875,0.0027722100072677947,7.685148324395706e-6
2013-08-14,1685.3900146484375,-0.005190063227857422,2.6936756309157802e-5
2013-08-15,1661.3199462890625,-0.01438456494796192,2.069157087421347e-4
2013-08-16,1655.8299560546875,-0.0033100676234782966,1.0956547671999258e-5
2013-08-19,1646.06005859375,-0.00591777795715398,3.502009595017753e-5
2013-08-20,1652.3499755859375,0.003813913098371202,1.4545933121927424e-5
2013-08-21,1642.800048828125,-0.005796369467346629,3.359789900198825e-5
2013-08-22,1656.9599609375,0.008582441743413938,7.365830627909407e-5
2013-08-23,1663.5,0.003939241910212665,1.5517626827175927e-5
2013-08-26,1656.780029296875,-0.004047839230057804,1.6385002432394953e-5
2013-08-27,1630.47998046875,-0.016001539229184125,2.560492577031185e-4
2013-08-28,1634.9599609375,0.0027438773089691892,7.528862686676e-6
2013-08-29,1638.1700439453125,0.00196147664909585,3.847390644948285e-6
2013-08-30,1632.969970703125,-0.0031793671926347855,1.0108375745602398e-5
2013-09-03,1639.77001953125,0.004155575226959307,1.7268805466917896e-5
2013-09-04,1653.0799560546875,0.008084187928560027,6.535409446427566e-5
2013-09-05,1655.0799560546875,0.0012091315394675561,1.4619990797351823e-6
2013-09-06,1655.1700439453125,5.442965978197378e-5,2.9625878639814145e-9
2013-09-09,1671.7099609375,0.009943282138970666,9.886885969517306e-5
2013-09-10,1683.989990234375,0.00731894048480175,5.356688982007008e-5
2013-09-11,1689.1300048828125,0.0030476346138188504,9.288076739346773e-6
2013-09-12,1683.4200439453125,-0.0033861418278018363,1.146595647798916e-5
2013-09-13,1687.989990234375,0.002711001653103118,7.349529963127838e-6
2013-09-16,1697.5999755859375,0.005677008295821295,3.2228423190823805e-5
2013-09-17,1704.760009765625,0.0042088695965523115,1.7714583280782418e-5
2013-09-18,1725.52001953125,0.01210412155841567,1.4650975870090298e-4
2013-09-19,1722.3399658203125,-0.0018446541484813395,3.4027489275094155e-6
2013-09-20,1709.9100341796875,-0.007243053962847412,5.2461830708719604e-5
2013-09-23,1701.8399658203125,-0.004730758941951407,2.23800801668532e-5
2013-09-24,1697.4200439453125,-0.0026005214977313784,6.762712060163052e-6
2013-09-25,1692.77001953125,-0.0027432251543784147,7.525284247614477e-6
2013-09-26,1698.6700439453125,0.0034793658479985723,1.2105986704218824e-5
2013-09-27,1691.75,-0.004082121663444127,1.6663717275159846e-5
2013-09-30,1681.550048828125,-0.0060474799811904845,3.657201412289966e-5
2013-10-01,1695,0.007966724683406312,6.34687021811954e-5
2013-10-02,1693.8699951171875,-6.668918703409688e-4,4.447447667268755e-7
2013-10-03,1678.6600341796875,-0.00901997250055242,8.135990391072187e-5
2013-10-04,1690.5,0.007028466704283254,4.9399344213218305e-5
2013-10-07,1676.1199951171875,-0.008542747536819384,7.297853547783366e-5
2013-10-08,1655.449951171875,-0.012408749931083207,1.539770748521575e-4
2013-10-09,1656.4000244140625,5.737417306050929e-4,3.29179573437727e-7
2013-10-10,1692.56005859375,0.02159562288283645,4.6637092769768936e-4
2013-10-11,1703.199951171875,0.006266595617328008,3.9270220631114596e-5
2013-10-14,1710.1400146484375,0.004066441145288202,1.6535943588092823e-5
2013-10-15,1698.06005859375,-0.007088789613758806,5.025093818813472e-5
2013-10-16,1721.5400390625,0.013732804307132085,1.8858991413798554e-4
2013-10-17,1733.1500244140625,0.006721314413737467,4.517606744831503e-5
2013-10-18,1744.5,0.0065274054636228485,4.2607022086533415e-5
2013-10-21,1744.6600341796875,9.173220960434492e-5,8.414798278895469e-9
2013-10-22,1754.6700439453125,0.005721116239627122,3.273117102732518e-5
2013-10-23,1746.3800048828125,-0.004735753240036722,2.242735875051831e-5
2013-10-24,1752.0699462890625,0.0032528385443555408,1.0580958595645074e-5
2013-10-25,1759.77001953125,0.004385214392774728,1.9230105270598625e-5
2013-10-28,1762.1099853515625,0.0013288165192371082,1.7657533417974239e-6
2013-10-29,1771.949951171875,0.005568661214094384,3.1009987717359136e-5
2013-10-30,1763.31005859375,-0.004887849694569901,2.3891074636707078e-5
2013-10-31,1756.5400390625,-0.0038467705679376962,1.4797643802351707e-5
2013-11-01,1761.6400146484375,0.0028992144122090835,8.405444207960862e-6
2013-11-04,1767.9300537109375,0.00356419937809882,1.2703517206840016e-5
2013-11-05,1762.969970703125,-0.002809530848340458,7.893463587776654e-6
2013-11-06,1770.489990234375,0.0042564687122874645,1.8117525898682105e-5
2013-11-07,1747.1500244140625,-0.013270435999594987,1.761044716193466e-4
2013-11-08,1770.6099853515625,0.013338208792264439,1.779078137860404e-4
2013-11-11,1771.8900146484375,7.226700649729523e-4,5.222520228080111e-7
2013-11-12,1767.68994140625,-0.0023732054456200302,5.632104087120567e-6
2013-11-13,1782,0.008062752720499056,6.500798143191493e-5
2013-11-14,1790.6199951171875,0.004825596820451139,2.3286384673548142e-5
2013-11-15,1798.1800537109375,0.00421314627388103,1.7750601525117607e-5
2013-11-18,1791.530029296875,-0.0037050524235047178,1.3727413460918183e-5
2013-11-19,1787.8699951171875,-0.0020450552776010156,4.182251088443767e-6
2013-11-20,1781.3699951171875,-0.003642235996161425,1.3265883051734006e-5
2013-11-21,1795.8499755859375,0.008095705420756438,6.554044625966518e-5
2013-11-22,1804.760009765625,0.004949190500028955,2.4494486605576857e-5
2013-11-25,1802.47998046875,-0.001264140787239576,1.598051929962695e-6
2013-11-26,1802.75,1.4979323550345924e-4,2.2438013402594803e-08
2013-11-27,1807.22998046875,0.002481998677461128,6.160317434918789e-6
2013-11-29,1805.81005859375,-7.859984571165768e-4,6.177935745896392e-7
2013-12-02,1800.9000244140625,-0.0027227235347160317,7.413223446496561e-6
2013-12-03,1795.1500244140625,-0.003197955991893764,1.0226922526089227e-5
2013-12-04,1792.81005859375,-0.0013043434697870282,1.7013118871760642e-6
2013-12-05,1785.030029296875,-0.004349015813080115,1.891393854242089e-5
2013-12-06,1805.0899658203125,0.011175194876876127,1.2488498053615842e-4
2013-12-09,1808.3699951171875,0.0018154512479506835,3.295863233685694e-6
2013-12-10,1802.6199951171875,-0.0031847248956573537,1.0142472661019743e-5
2013-12-11,1782.219970703125,-0.011381397674607108,1.295362130275521e-4
2013-12-12,1775.5,-0.003777688379155819,1.427092949000892e-5
2013-12-13,1775.3199462890625,-1.0141528650642329e-4,1.028506033717992e-8
2013-12-16,1786.5400390625,0.006300152129396608,3.969191685354061e-5
2013-12-17,1781,-0.003105805936371553,9.646030514400779e-6
2013-12-18,1810.6500244140625,0.016510906009174597,2.726100172437978e-4
2013-12-19,1809.5999755859375,-5.800974283936e-4,3.365130264288679e-7
2013-12-20,1818.3199462890625,0.004807155440690103,2.3108743430956457e-5
2013-12-23,1827.989990234375,0.005304028886206069,2.8132722425708394e-5
2013-12-24,1833.3199462890625,0.0029115043043068667,8.476857313997412e-6
2013-12-26,1842.02001953125,0.004734304621131891,2.2413640245670774e-5
2013-12-27,1841.4000244140625,-3.366410106071527e-4,1.1332717002260509e-7
2013-12-30,1841.0699462890625,-1.7926996201467205e-4,3.2137719280741956e-8
2013-12-31,1848.3599853515625,0.003951856349111438,1.561716860401238e-5
2014-01-02,1831.97998046875,-0.008901413016629611,7.923515369262308e-5
2014-01-03,1831.3699951171875,-3.330205201601544e-4,1.1090266684773979e-7
2014-01-06,1826.77001953125,-0.00251492725375968,6.324859091703206e-6
2014-01-07,1837.8800048828125,0.006063345375391549,3.6764157141282085e-5
2014-01-08,1837.489990234375,-2.1223150345139885e-4,4.504221105724112e-8
2014-01-09,1838.1300048828125,3.482485435144511e-4,1.2127704805993655e-7
2014-01-10,1842.3699951171875,0.0023040304904551334,5.308556500946922e-6
2014-01-13,1819.199951171875,-0.01265596645879441,1.601734870061291e-4
2014-01-14,1838.8800048828125,0.01075987611993412,1.1577493411632852e-4
2014-01-15,1848.3800048828125,0.005152889134683036,2.655226643433449e-5
2014-01-16,1845.8900146484375,-0.0013480284864257897,1.8171808002154053e-6
2014-01-17,1838.699951171875,-0.0039027803200157862,1.5231694226302523e-5
2014-01-21,1843.800048828125,0.0027699122428179734,7.672413832912896e-6
2014-01-22,1844.8599853515625,5.747000497677845e-4,3.3028014720309406e-7
2014-01-23,1828.4599609375,-0.008929324764570978,7.973284075118056e-5
2014-01-24,1790.2900390625,-0.02109642142734014,4.4505899703993615e-4
2014-01-27,1781.56005859375,-0.0048882218533394806,2.3894712887465665e-5
2014-01-28,1792.5,0.006121875622431716,3.7477361136523715e-5
2014-01-29,1774.199951171875,-0.01026170390849579,1.0530256710563776e-4
2014-01-30,1794.18994140625,0.011204044372218114,1.2553061029463238e-4
2014-01-31,1782.5899658203125,-0.006486290214249735,4.207196074347187e-5
2014-02-03,1741.8900146484375,-0.023096604704487156,5.334531488753382e-4
2014-02-04,1755.199951171875,0.007612043683081993,5.794320903314847e-5
2014-02-05,1751.6400146484375,-0.0020302824086568805,4.1220466589015846e-6
2014-02-06,1773.4300537109375,0.01236305445337571,1.52845115417133e-4
2014-02-07,1797.02001953125,0.013214193504296645,1.7461490996899565e-4
2014-02-10,1799.8399658203125,0.0015680048032544747,2.4586390630291036e-6
2014-02-11,1819.75,0.011001375944254654,1.2103027266682499e-4
2014-02-12,1819.260009765625,-2.6929864772107237e-4,7.252176166439824e-8
2014-02-13,1829.8299560546875,0.005793211978776469,3.356130503103917e-5
2014-02-14,1838.6300048828125,0.004797689385548587,2.301782344020558e-5
2014-02-18,1840.760009765625,0.001157803392558776,1.3405086958206112e-6
2014-02-19,1828.75,-0.006545861773195938,4.2848306353787865e-5
2014-02-20,1839.780029296875,0.006013341826934138,3.6160279927555595e-5
2014-02-21,1836.25,-0.001920566673181412,3.6885763461351163e-6
2014-02-24,1847.6099853515625,0.006167455552331447,3.803750798998399e-5
2014-02-25,1845.1199951171875,-0.0013485906767742861,1.8186968134825272e-6
2014-02-26,1845.1600341796875,2.1699742124958732e-5,4.708788082897085e-10
2014-02-27,1854.2900390625,0.004935881408416165,2.4362925277948344e-5
2014-02-28,1859.449951171875,0.0027788242813375774,7.721864386551303e-6
2014-03-03,1845.72998046875,-0.007405866200454803,5.484685417903886e-5
2014-03-04,1873.9100341796875,0.015152322676142305,2.295928824819363e-4
2014-03-05,1873.81005859375,-5.335274966444814e-5,2.846515896757271e-9
2014-03-06,1877.030029296875,0.001716933496856754,2.947860632628761e-6
2014-03-07,1878.0400390625,5.379445771156455e-4,2.893843680481306e-7
2014-03-10,1877.1700439453125,-4.6335364121929956e-4,2.1469659683118337e-7
2014-03-11,1867.6300048828125,-0.005095096975215263,2.5960013186847724e-5
2014-03-12,1868.199951171875,3.0512432320950467e-4,9.310085261405827e-8
2014-03-13,1846.3399658203125,-0.011770091695883167,1.3853505852949789e-4
2014-03-14,1841.1300048828125,-0.0028257664174455854,7.984955845963259e-6
2014-03-17,1858.8299560546875,0.009567717695039057,9.15412218919635e-5
2014-03-18,1872.25,0.007193682245473454,5.1749064248839995e-5
2014-03-19,1860.77001953125,-0.00615052509673486,3.782895896556536e-5
2014-03-20,1872.010009765625,0.006022334087521841,3.6268507861727525e-5
2014-03-21,1866.52001953125,-0.0029369801166092557,8.625852205358117e-6
2014-03-24,1857.43994140625,-0.00487658095936272,2.3781041853219022e-5
2014-03-25,1865.6199951171875,0.004394270848822046,1.9309616292807224e-5
2014-03-26,1852.56005859375,-0.007024936954875827,4.934973921998005e-5
2014-03-27,1849.0400390625,-0.0019018913439774465,3.617190684296338e-6
2014-03-28,1857.6199951171875,0.004629489243409779,2.143217065484685e-5
2014-03-31,1872.3399658203125,0.00789287138479633,6.229741869693673e-5
2014-04-01,1885.52001953125,0.007014688044213457,4.920584835763122e-5
2014-04-02,1890.9000244140625,0.002849263831839366,8.118304383427947e-6
2014-04-03,1888.77001953125,-0.001127085213011192,1.2703210773884839e-6
2014-04-04,1865.0899658203125,-0.012616542925314,1.5917715538629076e-4
2014-04-07,1845.0400390625,-0.010808312332149406,1.1681961546929293e-4
2014-04-08,1851.9599609375,0.003743537980176903,1.4014076609026967e-5
2014-04-09,1872.1800537109375,0.010859039341966081,1.1791873543036715e-4
2014-04-10,1833.0799560546875,-0.021105967737387488,4.454618741316415e-4
2014-04-11,1815.68994140625,-0.00953205973989757,9.086016288497612e-5
2014-04-14,1830.6099853515625,0.008183708150740543,6.69730790964972e-5
2014-04-15,1842.97998046875,0.0067345795177038426,4.535456128027612e-5
2014-04-16,1862.31005859375,0.010433867948766107,1.0886560037228865e-4
2014-04-17,1864.8499755859375,0.0013629237070942324,1.857561031359485e-6
2014-04-21,1871.8900146484375,0.0037680156555719435,1.4197941980635263e-5
2014-04-22,1879.550048828125,0.00408378899612849,1.667733256490014e-5
2014-04-23,1875.3900146484375,-0.0022157668625224503,4.909622789052583e-6
2014-04-24,1878.6099853515625,0.0017154882753311895,2.9429000227987793e-6
2014-04-25,1863.4000244140625,-0.008129344743501576,6.60862459586967e-5
2014-04-28,1869.4300537109375,0.003230811162501901,1.0438140767746884e-5
2014-04-29,1878.3299560546875,0.004749460504633873,2.2557375085077046e-5
2014-04-30,1883.949951171875,0.002987549802701217,8.925453823620082e-6
2014-05-01,1883.6800537109375,-1.4327174433237388e-4,2.052679272404111e-8
2014-05-02,1881.1400146484375,-0.0013493550298715462,1.8207589966396413e-6
2014-05-05,1884.6600341796875,0.0018694675823400786,3.4949090414204585e-6
2014-05-06,1867.719970703125,-0.009029031461991188,8.152340914162673e-5
2014-05-07,1878.2099609375,0.005600754871033509,3.136845512540557e-5
2014-05-08,1875.6300048828125,-0.001374569232786449,1.8894405757231268e-6
2014-05-09,1878.47998046875,0.0015183231948787679,2.305305324106869e-6
2014-05-12,1896.6500244140625,0.009626256172316161,9.266480789505499e-5
2014-05-13,1897.449951171875,4.2166878828275856e-4,1.7780456701184985e-7
2014-05-14,1888.530029296875,-0.00471208956501723,2.220378806874427e-5
2014-05-15,1870.8499755859375,-0.009405904183934943,8.847103351736487e-5
2014-05-16,1877.8599853515625,0.003739962819000908,1.398732188750922e-5
2014-05-19,1885.0799560546875,0.003837414189703736,1.4725747663339582e-5
2014-05-20,1872.8299560546875,-0.006519604608542728,4.250524425173158e-5
2014-05-21,1888.030029296875,0.00808334054774651,6.534039441084283e-5
2014-05-22,1892.489990234375,0.002359444194714122,5.566976907970172e-6
2014-05-23,1900.530029296875,0.004239392917884999,1.7972452312213485e-5
2014-05-27,1911.9100341796875,0.005969950211528463,3.564030552812874e-5
2014-05-28,1909.780029296875,-0.001114692750058488,1.2425399270329547e-6
2014-05-29,1920.030029296875,0.0053527586573611785,2.8652025243955048e-5
2014-05-30,1923.5699462890625,0.0018419804431015763,3.392891952768679e-6
2014-06-02,1924.969970703125,7.275613640587153e-4,5.293455384709785e-7
2014-06-03,1924.239990234375,-3.7928846953505513e-4,1.4385974312224444e-7
2014-06-04,1927.8800048828125,0.0018898766063628614,3.5716335872776055e-6
2014-06-05,1940.4599609375,0.006504082119662691,4.230308421931592e-5
2014-06-06,1949.43994140625,0.004617083548019707,2.1317460489394245e-5
2014-06-09,1951.27001953125,9.383308564867576e-4,8.804647962351721e-7
2014-06-10,1950.7900390625,-2.460138818793922e-4,6.052283007736755e-8
2014-06-11,1943.8900146484375,-0.003543311151666728,1.2555053917525795e-5
2014-06-12,1930.1099853515625,-0.007114139088909788,5.0610974976354186e-5
2014-06-13,1936.1600341796875,0.0031296591990708222,9.79476670232862e-6
2014-06-16,1937.780029296875,8.363553307866312e-4,6.994902393352152e-7
2014-06-17,1941.989990234375,0.002170212444888797,4.70982205595021e-6
2014-06-18,1956.97998046875,0.007689243160729831,5.9124460384830477e-05
2014-06-19,1959.47998046875,0.0012766632951644041,1.6298691692200345e-6
2014-06-20,1962.8699951171875,0.0017285634956767382,2.987931758586185e-6
2014-06-23,1962.6099853515625,-1.3247285289885724e-4,1.754905675516227e-8
2014-06-24,1949.97998046875,-0.006456106498617942,4.168131112149682e-5
2014-06-25,1959.530029296875,0.004885557422717568,2.3868671330670724e-5
2014-06-26,1957.219970703125,-0.0011795794276396876,1.391407626110773e-6
2014-06-27,1960.9599609375,0.001909045238083884,3.6444537210507535e-6
2014-06-30,1960.22998046875,-3.7232599700143254e-4,1.3862664804311076e-7
2014-07-01,1973.3199462890625,0.006655572896822726,4.429665058492125e-5
2014-07-02,1974.6199951171875,6.585960751230857e-4,4.3374879016753315e-7
2014-07-03,1985.43994140625,0.005464550227672227,2.9861309190752585e-5
2014-07-07,1977.6500244140625,-0.0039312390543235765,1.545464050223893e-5
